#Tax Id	C1	C2	C3	C4	C5	C6	T1	T2	T3	T4	T5	T6
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_asiatica	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001325
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_mutanolyticus	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001763	0.000789	0.000457	0.001822	0.000000	0.000000
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix_brevissima	0.005173	0.003386	0.000891	0.006511	0.005536	0.003363	0.002383	0.000490	0.000000	0.003676	0.002403	0.003487
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_sarraceniae	0.000758	0.001076	0.000579	0.000000	0.000926	0.000615	0.001045	0.000714	0.000196	0.000961	0.000613	0.000930
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma_agalactiae	0.001097	0.000208	0.000000	0.000568	0.001783	0.000826	0.000979	0.000160	0.000163	0.001689	0.000564	0.001116
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_frumenti	0.001019	0.000885	0.000490	0.002196	0.004887	0.010013	0.001959	0.002696	0.000000	0.002186	0.002820	0.000976
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Anoxybacillus|s__Anoxybacillus_gonensis	0.001933	0.002465	0.000000	0.001834	0.003497	0.001192	0.000000	0.000000	0.000000	0.006127	0.001349	0.004766
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Actinoalloteichus|s__Actinoalloteichus_fjordicus	0.000000	0.002431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_arabiensis	0.001437	0.002761	0.000423	0.000000	0.001065	0.002306	0.002677	0.001982	0.000348	0.000927	0.003065	0.001930
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_endosymbiont_of_Bemisia_tabaci	0.001803	0.001545	0.000000	0.000517	0.001598	0.000000	0.002351	0.000000	0.000000	0.002915	0.000588	0.001116
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_tropicus	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013786
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma_pullorum	0.000418	0.000712	0.000000	0.000388	0.001320	0.000404	0.000653	0.000000	0.000000	0.001093	0.000245	0.001720
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_equi	0.001280	0.001736	0.000757	0.001369	0.001668	0.001384	0.001730	0.002291	0.000000	0.002153	0.001349	0.002278
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_radiotolerans	0.001986	0.002031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000917	0.000000	0.001888	0.001618	0.003673
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_peloridis	0.000261	0.000417	0.000000	0.000362	0.000695	0.000769	0.000686	0.000171	0.000000	0.001292	0.001250	0.002023
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_atacamensis	0.000575	0.000347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000417	0.000000
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma_citri	0.001332	0.000000	0.000000	0.002945	0.004725	0.003440	0.000000	0.000288	0.001176	0.002716	0.001030	0.007486
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Kangiellaceae|g__Kangiella|s__Kangiella_profundi	0.001541	0.000781	0.000668	0.000465	0.001181	0.000250	0.000522	0.000266	0.000000	0.001292	0.001005	0.001534
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_sp	0.000470	0.000434	0.002183	0.000000	0.000672	0.000000	0.000620	0.000224	0.000272	0.000497	0.000907	0.001209
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_bacilliformis	0.001672	0.000191	0.000602	0.000000	0.000834	0.000500	0.000457	0.000149	0.000479	0.000861	0.000809	0.001627
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma_taiwanense	0.001019	0.001632	0.000000	0.001085	0.003729	0.001941	0.000392	0.000000	0.000000	0.002352	0.001790	0.003301
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Candidatus_Phycorickettsia|s__Candidatus_Phycorickettsia_trachydisci	0.000601	0.000347	0.000000	0.001240	0.001367	0.001211	0.001175	0.000298	0.000120	0.000927	0.000809	0.001930
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_undina	0.000000	0.000000	0.000000	0.000000	0.000926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000697
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma_gallinaceum	0.001280	0.000538	0.000379	0.001524	0.003613	0.001192	0.001371	0.000362	0.000000	0.002252	0.002011	0.005975
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae|g__Leptospira|s__Leptospira_mayottensis	0.000444	0.000469	0.000000	0.002687	0.004563	0.000980	0.001371	0.000234	0.000185	0.001855	0.002648	0.003836
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Holosporales|f__Caedimonadaceae|g__Candidatus_Nucleicultrix|s__Candidatus_Nucleicultrix_amoebiphila	0.000810	0.000382	0.000468	0.000491	0.001274	0.000250	0.000816	0.002963	0.000000	0.001292	0.002182	0.001093
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_xiamenensis	0.000653	0.000417	0.000000	0.000000	0.000533	0.000250	0.000588	0.000139	0.000229	0.004438	0.000343	0.000930
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_amygdali	0.000888	0.000521	0.000958	0.000000	0.002594	0.001576	0.002057	0.000416	0.000000	0.006757	0.002035	0.002859
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_peoriae	0.006401	0.005868	0.000000	0.003643	0.008199	0.001787	0.003951	0.001354	0.000000	0.000000	0.002354	0.006044
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasmopsis|s__Mycoplasma_pulmonis	0.000261	0.000417	0.000000	0.000723	0.001621	0.000634	0.000424	0.000469	0.000000	0.000596	0.001520	0.002604
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_rhizophila	0.002377	0.001441	0.001782	0.001783	0.001853	0.001960	0.004016	0.001972	0.000000	0.008777	0.002207	0.003557
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_ruthenica	0.000000	0.000000	0.000000	0.000000	0.000556	0.000000	0.000000	0.000000	0.000196	0.001457	0.000000	0.000744
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lini	0.001541	0.000885	0.000490	0.000646	0.000394	0.000846	0.001828	0.000821	0.000000	0.000629	0.003433	0.001023
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Anoxybacillus|s__Anoxybacillus_sp	0.002691	0.003455	0.001560	0.000000	0.003544	0.002095	0.000000	0.000821	0.000969	0.004703	0.001520	0.004068
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales|f__Methylacidiphilaceae|g__Methylacidiphilum|s__Methylacidiphilum_kamchatkense	0.000810	0.000399	0.000602	0.000336	0.000556	0.000692	0.001045	0.000149	0.000000	0.000397	0.001005	0.000767
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Thiomicrospira|s__Thiomicrospira_sp	0.000392	0.001701	0.000557	0.000000	0.001714	0.000000	0.000588	0.001641	0.000000	0.001325	0.000466	0.001000
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Psychrosphaera|s__Psychrosphaera_sp	0.000732	0.001719	0.000000	0.000853	0.001320	0.001538	0.001632	0.000597	0.000000	0.000596	0.000907	0.001906
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_terrae	0.001437	0.001146	0.000334	0.000698	0.002131	0.001499	0.000686	0.000544	0.000000	0.003279	0.001447	0.004022
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_canadense	0.000418	0.000608	0.000000	0.001085	0.001807	0.001095	0.000000	0.000448	0.000000	0.000894	0.001152	0.003627
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|g__Candidatus_Ruthia|s__Candidatus_Ruthia_magnifica	0.000314	0.000504	0.000290	0.000388	0.000741	0.000211	0.000490	0.000128	0.000000	0.000000	0.000760	0.000837
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae|g__Brasilonema|s__Brasilonema_sennae	0.002012	0.004775	0.002183	0.002299	0.002478	0.002499	0.002057	0.000384	0.000000	0.001987	0.001765	0.002348
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Basfia|s__[Mannheimia]_succiniciproducens	0.000836	0.001059	0.001626	0.000000	0.001112	0.000000	0.001730	0.000895	0.000239	0.001358	0.000907	0.002580
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_indica	0.000888	0.000712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000533	0.001855	0.000000	0.002139
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Candidatus_Blochmannia|s__Blochmannia_endosymbiont_of_Colobopsis_nipponica	0.000496	0.001181	0.000000	0.000620	0.000764	0.000288	0.000522	0.000000	0.000000	0.000795	0.000539	0.001069
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_noursei	0.001359	0.001736	0.001003	0.000698	0.000649	0.000000	0.001208	0.000693	0.000000	0.002087	0.000932	0.001488
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_scabiei	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001716	0.000000	0.000000	0.000000	0.000000
k__Bacteria|s__Isorropodon_fossajaponicum_symbiont	0.000000	0.000278	0.000000	0.000000	0.000347	0.000288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000418
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales|f__Candidatus_Nanopelagicaceae|g__Candidatus_Planktophila|s__Candidatus_Planktophila_vernalis	0.000627	0.000486	0.000223	0.000827	0.001320	0.000807	0.000588	0.000000	0.000109	0.000497	0.000883	0.001279
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Ehrlichia|s__Ehrlichia_chaffeensis	0.000287	0.000451	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_zhugei	0.000993	0.000625	0.000245	0.000620	0.000926	0.000653	0.000588	0.000277	0.000000	0.002716	0.001937	0.001581
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_phyllosphaerae	0.000000	0.001927	0.000000	0.000000	0.000000	0.000000	0.004669	0.003816	0.000000	0.000000	0.000000	0.000000
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma_diminutum	0.000705	0.001788	0.000000	0.002558	0.004702	0.001038	0.000784	0.000000	0.000142	0.002087	0.002133	0.003789
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_espejiana	0.000784	0.000486	0.000000	0.000620	0.000486	0.000461	0.000914	0.000661	0.000000	0.000464	0.000638	0.001232
k__Bacteria|p__Cyanobacteria|s__cyanobacterium_endosymbiont_of_Epithemia_turgida	0.000601	0.000868	0.000000	0.000620	0.001621	0.000557	0.000751	0.000256	0.000414	0.001192	0.001422	0.001279
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Trichormus|s__Trichormus_azollae	0.001202	0.002309	0.000446	0.001240	0.001714	0.000461	0.001437	0.000938	0.000000	0.003610	0.003506	0.003394
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Yersinia|s__Yersinia_intermedia	0.000000	0.000573	0.000000	0.000000	0.002803	0.000807	0.000000	0.000437	0.000000	0.000795	0.001913	0.000000
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_conspicuum	0.001959	0.000660	0.000245	0.000000	0.000510	0.000250	0.000522	0.000394	0.000000	0.000994	0.001079	0.001279
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Dickeya|s__Dickeya_sp	0.001959	0.002222	0.000379	0.000000	0.003335	0.003959	0.001437	0.000863	0.000000	0.000000	0.005958	0.004836
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_schleiferi	0.001959	0.001580	0.001582	0.001292	0.000834	0.000923	0.002416	0.002814	0.000000	0.003312	0.001569	0.002929
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Parasaccharibacter|s__Parasaccharibacter_apium	0.001594	0.001337	0.000735	0.001860	0.001343	0.000884	0.001306	0.001013	0.000000	0.002319	0.001716	0.001348
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_baylyi	0.000888	0.002830	0.001225	0.001008	0.000787	0.002287	0.002383	0.001791	0.000762	0.000000	0.002476	0.001465
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Rodentibacter|s__Rodentibacter_heylii	0.001332	0.001736	0.003052	0.000000	0.001367	0.000615	0.000718	0.000469	0.000196	0.001358	0.001030	0.002395
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_indicum	0.000784	0.000382	0.000000	0.000000	0.000000	0.000000	0.000784	0.000522	0.000000	0.000861	0.000000	0.000000
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Providencia|s__Providencia_rustigianii	0.001986	0.000434	0.000312	0.003333	0.000741	0.002133	0.001077	0.000160	0.000000	0.001225	0.001667	0.001813
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Fervidobacteriaceae|g__Fervidobacterium|s__Fervidobacterium_islandicum	0.000000	0.000000	0.000000	0.000000	0.004007	0.000000	0.000000	0.000000	0.000000	0.000000	0.001863	0.002348
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Aliivibrio|s__Aliivibrio_wodanis	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000234	0.000000	0.000000	0.000000	0.000000
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Pelagerythrobacter|s__Pelagerythrobacter_marensis	0.000549	0.000417	0.000446	0.000284	0.001367	0.000250	0.000490	0.000234	0.000000	0.001888	0.001054	0.001093
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_koreensis	0.000470	0.000816	0.000000	0.000439	0.004308	0.001307	0.000359	0.000810	0.000152	0.001325	0.000736	0.003324
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__secondary_endosymbiont_of_Heteropsylla_cubana	0.000000	0.000417	0.000267	0.000336	0.000417	0.000404	0.000457	0.000117	0.000000	0.000729	0.000687	0.000860
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_paranthracis	0.004206	0.000000	0.000000	0.003824	0.000000	0.003825	0.005224	0.000000	0.000708	0.002716	0.001520	0.006626
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Alteromonas|s__Alteromonas_australica	0.001437	0.002570	0.001003	0.000000	0.000579	0.001326	0.002775	0.000384	0.000000	0.000000	0.002035	0.002650
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Candidatus_Annandia|s__Candidatus_Annandia_adelgestsuga	0.000000	0.000469	0.000000	0.000000	0.000579	0.000692	0.000000	0.000000	0.000000	0.001457	0.000809	0.000674
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_sp	0.003057	0.001372	0.000401	0.002274	0.000718	0.001057	0.002775	0.000330	0.000000	0.002087	0.000932	0.001534
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thalassococcus|s__Thalassococcus_sp	0.001907	0.001181	0.000512	0.000000	0.003451	0.000730	0.001306	0.001247	0.000185	0.001656	0.001962	0.002116
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__Enterobacteriaceae_endosymbiont_of_Plateumaris_rustica	0.000705	0.000000	0.000000	0.001240	0.001807	0.000000	0.000000	0.000000	0.000000	0.001093	0.000000	0.001720
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_natriegens	0.000967	0.003299	0.000757	0.000801	0.001459	0.002518	0.002351	0.000352	0.000000	0.000563	0.005345	0.003580
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_guillouiae	0.000470	0.000226	0.000000	0.000000	0.000602	0.000000	0.000522	0.000117	0.000000	0.001259	0.000000	0.000535
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Halarcobacter|s__Halarcobacter_bivalviorum	0.004102	0.002465	0.000691	0.001111	0.004215	0.002537	0.001959	0.000746	0.000000	0.002550	0.001962	0.005556
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_chilikensis	0.003553	0.003386	0.001782	0.000749	0.001783	0.001345	0.004016	0.001375	0.000000	0.000000	0.002109	0.002278
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_alkaliphila	0.000000	0.002830	0.000000	0.000000	0.000000	0.000000	0.002547	0.000000	0.000000	0.000000	0.001152	0.000000
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Arsenophonus|s__Arsenophonus_nasoniae	0.001698	0.001406	0.000512	0.001679	0.002664	0.000596	0.000751	0.000320	0.000000	0.001954	0.001152	0.001674
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Anoxybacillus|s__Anoxybacillus_kamchatkensis	0.000000	0.000000	0.000579	0.000000	0.001552	0.001134	0.000000	0.000000	0.000457	0.000000	0.002329	0.001348
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_exfoliatus	0.001123	0.001024	0.000423	0.000878	0.001204	0.000826	0.001077	0.001140	0.000000	0.002186	0.000809	0.001186
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__Enterobacteriaceae_endosymbiont_of_Donacia_fulgens	0.000000	0.000000	0.000000	0.000491	0.000556	0.000538	0.000000	0.000000	0.000000	0.000696	0.000000	0.000000
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_ponticus	0.000732	0.000677	0.000312	0.001343	0.000903	0.002037	0.000653	0.000501	0.000000	0.001060	0.001103	0.000837
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_novum	0.000000	0.012553	0.000000	0.005012	0.000000	0.005862	0.009207	0.001929	0.000000	0.000000	0.000000	0.002580
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Mannheimia|s__Mannheimia_ovis	0.000000	0.000000	0.001203	0.000000	0.000324	0.000769	0.000000	0.000000	0.000000	0.000000	0.001128	0.001511
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_herbicidovorans	0.001463	0.001163	0.000000	0.000000	0.001042	0.000846	0.002057	0.000746	0.000577	0.001921	0.001324	0.001860
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_alcaliphila	0.000000	0.000226	0.000000	0.000000	0.000903	0.000480	0.000588	0.000298	0.000000	0.000629	0.000417	0.000721
